ID,Emotion,Situation,Answer 1,Answer 2,Answer 3,Answer 4
04b6349b-cf9c-4d65-890b-1a08099a4727,感謝,耳が聞こえにくくなってから，今まで人の話し声や音楽が不自由なく聞けていたことを思い返した　,耳が聞こえづらくなってきた事で、人の話し声や音楽が不自由なく聞けていた事を思い返すとありがたい事だったのだなと思います,治療を続けていけば、またよく聞こえるようになるかもしれませんよ,再び、不自由なく聞けるようになるのであれば、治療を頑張りたいですね,私も支えになりますから、ご不明な点があれば、相談をしてください
04bac6ff-c44e-46d3-ac55-ef517d82956c,興奮,予定していた退院の日が近づいて来た,もう少しでやっと退院できる。待ち遠しいよ。,入院中は頑張ったし、大変だったもんね。退院したら最初に何したい？,入院中ずっと食べられなくて我慢していたラーメンを食べに行きたいな。,いいね。私も一緒に連れてってよ。
04d0ae90-cfa7-4001-ad4c-798203fb654e,誇り,友達が親身になって話しを聞いてくれて色々と教えてくれた。本当に良い友達を持ったんだと思った。,友達が相談に乗ってくれたおかげで気持ちの整理が出来た気がします。,それは良かったですね。,あの人と友達でいられて本当に良かったです。,そのようなお友達がいるのはとても幸せなことですね。
04e3035b-bb89-44b6-9f33-2ade7d66da63,怒り,自覚症状はあったが、もっとはやく医師の治療を受けたり定期検査に行っていればもっと早く見つかっただろうと思う　,もっと早く受診していればと悔やんでいます。,でも、今見つかって良かったとも言えますよね。,大丈夫か不安です。,これからは直すことだけに集中しましょう。
051c598e-4628-4a31-90b0-1b26e63f6984,感謝,素晴らしいオペをしてもらった　,素晴らしいオペをしてもらい、お医者さんには感謝している。,それは良かったですね！今後も回復が順調に進むことを願っています。,ありがとう。,お大事になさってください。
05370f6a-8397-49d5-acb2-969d0cd4208b,興奮,これまでいっしょに治療生活をしていた友人の病気が治ったと聞いた,一緒に治療を受けていた彼が治ったって聞いたんだ。本当に良かった！こんなに嬉しい出来事は久しぶりよ！,本当に嬉しい出来事ね。辛さも知っているあなただもの他人ごとではないものね。,嬉しくて興奮しすぎて眠れなかったわ。本当によかった。,次はあなたが友達を興奮で眠れなくする番ね。
053d05b9-2d92-40bd-8341-1ee875ba3041,興奮,入院中に医師から「容態も安定しているし、もう少し頑張ったら退院できます」と言われた。,主治医の先生から、容体が安定してきたのでまもなく退院できるように言われました。今とても嬉しいです。,それはとても良かったですね。明るい希望が見えてきましたね。,はい、ありがとうございます。これまで頑張って治療してきたかいがありました。,退院するまでもうしばらく頑張りましょうね。応援していますよ。
053f01e9-f8f3-4d4a-83f7-1104a03610fe,迷惑,受診や通院する時間が予定と合わずにわざわざ行かなければならなかった,病院の受診時間が合わず、すごく困りました。なんとかならなかったんでしょうか,それは申し訳ない。他にも患者がいっぱいなんです,それはわかるんですが、予定よりずっと待たされもしました,すみません。どうしても急患が入ったらそうなってしまいます
057e73a6-b176-4c7b-8785-b04fe26c7231,気づき,入院して初めて分かることがたくさんあった,入院して分かったことがありました。,そうですか。例えば、どんなことですか？,先生が最初は怖かったですが、本当は優しく親切なかたでした。,それなら、安心して入院できますね。
05b5876e-0bdd-492a-a71b-4ded36050521,好奇心,初めての入院で、看護師さんの働きっぷりや色々な入院患者さんの様子に目を奪われた,入院するのは初めてだ。看護師さんというのは、いつも動き回っていてすごく忙しいんだな。,そうですね。有り難いですね。,迷惑をかけないように、早く元気になるようにしないとな。自分よりももっと悪い人もいるから、自分はまだいいほうだと思うよ。,早く元気になってくださいね。
05cc236a-8cba-455d-8a38-5f2aef7eb70d,安心,治療が順調に行き、退院の日も決まり、仕事も続ける事ができるとわかった,治療が順調に行き、退院の日も決まりました。仕事も続けられそうで、ほっとしています。,色々とスムーズにいって良かったですね。,本当にそう思います。,早く元の生活に戻れますように祈っています。
